Date,ret_cum_aapl,ret_cum_amzn
2016-06-14,0.9251067869008064,1.1292170991695318
2016-06-15,0.922069292833412,1.1213048870468927
2016-06-16,0.925961082107261,1.126407007959309
2016-06-17,0.9048884670147125,1.1089499050220573
2016-06-20,0.9027052681537727,1.120912416207476
2016-06-21,0.9103939250118648,1.1237539050848524
2016-06-22,0.906976744186046,1.1155591139578331
2016-06-23,0.9121974371143803,1.1335813749038448
2016-06-24,0.8865685809207401,1.097285671674595
2016-06-27,0.8736592311343139,1.085354558156329
2016-06-28,0.8883720930232555,1.1113989230600168
2016-06-29,0.8960607498813477,1.1234085307461656
2016-06-30,0.9074513526340766,1.123439928413319
2016-07-01,0.9102040816326529,1.1392329549914442
2016-07-05,0.9016611295681061,1.1430320727169974
2016-07-06,0.9067869008068343,1.1579616634484058
2016-07-07,0.9106786900806833,1.1563289847564326
2016-07-08,0.9177028951115329,1.1708347069812712
2016-07-11,0.9205505457997151,1.1833466773418735
2016-07-12,0.9247271001423824,1.174602427039671
2016-07-13,0.9195064072140482,1.1658424779038918
2016-07-14,0.9377313716184146,1.1635975447024287
2016-07-15,0.9376364499288083,1.1545550165622696
2016-07-18,0.9476032273374462,1.1555440430775994
2016-07-19,0.9479829140958707,1.1616351905053455
2016-07-20,0.9488372093023253,1.1706934174790813
2016-07-21,0.9438063597532034,1.1686682679476914
2016-07-22,0.9364973896535355,1.1693433177914883
2016-07-25,0.9239677266255336,1.161101430163739
2016-07-26,0.9176079734219266,1.1547904990659195
2016-07-27,0.9772187944945415,1.1564859730921992
2016-07-28,0.9904129093497861,1.1815099138134038
2016-07-29,0.989178927384907,1.1912431906309362
2016-08-01,1.0066445182724248,1.2052622490148983
2016-08-02,0.9917418130042712,1.194021884174006
2016-08-03,1.004176554342667,1.1846967770294667
2016-08-04,1.0049359278595156,1.1943201620119626
2016-08-05,1.0202183198860935,1.2024992543054052
2016-08-08,1.0286663502610343,1.2034097866528517
2016-08-09,1.0328429046037013,1.2061570825287682
2016-08-10,1.0251542477456093,1.2065495533681847
2016-08-11,1.0244897959183668,1.210756840766731
2016-08-12,1.0268628381585185,1.212829086798851
2016-08-15,1.0392026578073084,1.2064396615331483
2016-08-16,1.0382534409112476,1.1994536805915321
2016-08-17,1.0367346938775504,1.2003799117725555
2016-08-18,1.0354057902230653,1.2001130316017523
2016-08-19,1.0380635975320356,1.1888883655944364
2016-08-22,1.0299952539155193,1.1922950124805731
2016-08-23,1.0332225913621256,1.1969575660528426
2016-08-24,1.0254390128144275,1.1887941725929767
2016-08-25,1.021072615092548,1.1918868428075797
2016-08-26,1.0150925486473654,1.2072403020455584
2016-08-29,1.0139534883720924,1.2108353349346148
2016-08-30,1.0061699098243944,1.2050110676776722
2016-08-31,1.0071191267204551,1.2074914833827852
2016-09-01,1.0130991931656381,1.2097835130849783
2016-09-02,1.0225913621262455,1.2126407007959314
2016-09-06,1.0223065970574272,1.2384338843623923
2016-09-07,1.0285714285714282,1.2315420964222363
2016-09-08,1.0016136687233028,1.2308827454120161
2016-09-09,0.9789273849074509,1.193331135496633
2016-09-12,1.000854295206454,1.211149311606148
